L, w_bar, strength, sigma_sq, anyons, N, p_failure 
40, 5.0, 1, 12, 12, 32, gauss, 0.1005
40, 3.5, 1, 8, 8, 32, gauss, 0.0345
40, 6.5, 1, 4, 16, 32, gauss, 0.237
40, 6.5, 1, 13, 8, 32, gauss, 0.04
40, 3.5, 1, 3, 8, 32, gauss, 0.041
40, 0.0, 1, 7, 16, 32, gauss, 0.2425
40, 4.0, 1, 5, 12, 32, gauss, 0.118
40, 4.5, 1, 13, 12, 32, gauss, 0.099
40, 4.0, 1, 4, 8, 32, gauss, 0.0365
40, 5.0, 1, 8, 8, 32, gauss, 0.0235
40, 2.5, 1, 5, 16, 32, gauss, 0.227
40, 3.0, 1, 9, 16, 32, gauss, 0.24
40, 1.0, 1, 12, 16, 32, gauss, 0.2145
40, 0.0, 1, 8, 12, 32, gauss, 0.1385
40, 0.0, 1, 10, 8, 32, gauss, 0.0355
40, 1.0, 1, 5, 12, 32, gauss, 0.1365
40, 5.0, 1, 1, 8, 32, gauss, 0.041
40, 1.5, 1, 13, 16, 32, gauss, 0.2255
40, 3.5, 1, 9, 12, 32, gauss, 0.116
40, 2.0, 1, 5, 12, 32, gauss, 0.1445
40, 4.0, 1, 2, 8, 32, gauss, 0.037
40, 2.5, 1, 6, 12, 32, gauss, 0.1305
40, 0.0, 1, 5, 8, 32, gauss, 0.0385
40, 5.0, 1, 7, 16, 32, gauss, 0.1995
40, 2.5, 1, 12, 8, 32, gauss, 0.0355
40, 3.0, 1, 2, 12, 32, gauss, 0.126
40, 1.0, 1, 13, 16, 32, gauss, 0.2175
40, 1.0, 1, 2, 16, 32, gauss, 0.2395
40, 2.0, 1, 5, 16, 32, gauss, 0.249
40, 4.0, 1, 6, 12, 32, gauss, 0.1205
40, 3.5, 1, 2, 12, 32, gauss, 0.123
40, 2.5, 1, 10, 12, 32, gauss, 0.127
40, 2.5, 1, 1, 16, 32, gauss, 0.2235
40, 0.0, 1, 9, 16, 32, gauss, 0.2415
40, 0.5, 1, 8, 12, 32, gauss, 0.127
40, 3.0, 1, 6, 8, 32, gauss, 0.0365
40, 7.0, 1, 14, 8, 32, gauss, 0.048
40, 2.5, 1, 5, 8, 32, gauss, 0.039
40, 5.0, 1, 13, 12, 32, gauss, 0.0985
40, 6.5, 1, 7, 8, 32, gauss, 0.038
40, 4.5, 1, 10, 16, 32, gauss, 0.2205
40, 2.0, 1, 9, 8, 32, gauss, 0.0355
40, 3.0, 1, 8, 8, 32, gauss, 0.0395
40, 1.0, 1, 11, 12, 32, gauss, 0.124
40, 1.5, 1, 14, 16, 32, gauss, 0.2355
40, 0.5, 1, 10, 16, 32, gauss, 0.2295
40, 6.5, 1, 8, 16, 32, gauss, 0.2205
40, 5.0, 1, 9, 8, 32, gauss, 0.037
40, 2.5, 1, 1, 8, 32, gauss, 0.029
40, 6.0, 1, 10, 8, 32, gauss, 0.0245
40, 3.0, 1, 10, 16, 32, gauss, 0.2475
40, 5.5, 1, 6, 12, 32, gauss, 0.1205
40, 0.5, 1, 10, 8, 32, gauss, 0.0355
40, 7.0, 1, 1, 16, 32, gauss, 0.2315
40, 0.5, 1, 8, 16, 32, gauss, 0.246
40, 6.0, 1, 4, 8, 32, gauss, 0.0355
40, 7.0, 1, 7, 8, 32, gauss, 0.036
40, 7.5, 1, 8, 12, 32, gauss, 0.1365
40, 5.0, 1, 5, 16, 32, gauss, 0.2395
40, 4.5, 1, 9, 16, 32, gauss, 0.212
40, 3.0, 1, 10, 12, 32, gauss, 0.118
40, 1.5, 1, 1, 8, 32, gauss, 0.0325
40, 4.0, 1, 8, 12, 32, gauss, 0.122
40, 7.0, 1, 4, 8, 32, gauss, 0.0345
40, 2.0, 1, 1, 12, 32, gauss, 0.112
40, 6.5, 1, 10, 12, 32, gauss, 0.1115
40, 4.5, 1, 14, 16, 32, gauss, 0.214
40, 0.0, 1, 1, 12, 32, gauss, 0.1195
40, 1.5, 1, 9, 8, 32, gauss, 0.0445
40, 1.5, 1, 9, 16, 32, gauss, 0.2355
40, 2.5, 1, 12, 12, 32, gauss, 0.121
40, 5.5, 1, 10, 16, 32, gauss, 0.1995
40, 2.0, 1, 5, 8, 32, gauss, 0.035
40, 3.0, 1, 13, 16, 32, gauss, 0.1955
40, 4.0, 1, 3, 12, 32, gauss, 0.1295
40, 2.0, 1, 8, 12, 32, gauss, 0.131
40, 6.0, 1, 3, 16, 32, gauss, 0.2225
40, 6.5, 1, 1, 16, 32, gauss, 0.231
40, 1.5, 1, 6, 16, 32, gauss, 0.2185
40, 3.5, 1, 12, 12, 32, gauss, 0.104
40, 2.5, 1, 13, 12, 32, gauss, 0.1135
40, 1.5, 1, 7, 12, 32, gauss, 0.1155
40, 6.5, 1, 7, 12, 32, gauss, 0.1035
40, 6.0, 1, 4, 16, 32, gauss, 0.2295
40, 1.5, 1, 8, 16, 32, gauss, 0.2495
40, 6.5, 1, 10, 16, 32, gauss, 0.225
40, 1.0, 1, 6, 16, 32, gauss, 0.233
40, 4.5, 1, 8, 8, 32, gauss, 0.035
40, 2.0, 1, 4, 12, 32, gauss, 0.1395
40, 1.5, 1, 1, 12, 32, gauss, 0.1325
40, 0.5, 1, 13, 16, 32, gauss, 0.246
40, 1.5, 1, 6, 8, 32, gauss, 0.038
40, 0.5, 1, 3, 16, 32, gauss, 0.2405
40, 6.0, 1, 13, 16, 32, gauss, 0.218
40, 6.5, 1, 2, 12, 32, gauss, 0.121
40, 6.0, 1, 14, 16, 32, gauss, 0.2245
40, 1.5, 1, 3, 16, 32, gauss, 0.2335
40, 7.0, 1, 12, 16, 32, gauss, 0.253
40, 7.5, 1, 7, 8, 32, gauss, 0.0445
40, 7.5, 1, 3, 12, 32, gauss, 0.136
40, 6.0, 1, 12, 16, 32, gauss, 0.219
40, 5.0, 1, 3, 12, 32, gauss, 0.132
40, 4.0, 1, 13, 8, 32, gauss, 0.0265
40, 4.0, 1, 2, 16, 32, gauss, 0.231
40, 0.5, 1, 13, 8, 32, gauss, 0.0345
40, 7.0, 1, 13, 8, 32, gauss, 0.0355
40, 2.0, 1, 13, 8, 32, gauss, 0.0335
40, 0.0, 1, 1, 16, 32, gauss, 0.234
40, 6.0, 1, 3, 12, 32, gauss, 0.1265
40, 7.5, 1, 1, 12, 32, gauss, 0.144
40, 0.5, 1, 13, 12, 32, gauss, 0.1225
40, 0.5, 1, 14, 8, 32, gauss, 0.0285
40, 2.5, 1, 13, 8, 32, gauss, 0.0355
40, 5.0, 1, 14, 12, 32, gauss, 0.1195
40, 0.0, 1, 7, 8, 32, gauss, 0.0445
40, 7.0, 1, 4, 12, 32, gauss, 0.11
40, 2.5, 1, 7, 12, 32, gauss, 0.1255
40, 5.0, 1, 3, 16, 32, gauss, 0.2345
40, 3.5, 1, 7, 16, 32, gauss, 0.2275
40, 2.5, 1, 3, 12, 32, gauss, 0.127
40, 4.0, 1, 4, 16, 32, gauss, 0.2355
40, 5.0, 1, 1, 16, 32, gauss, 0.2215
40, 0.5, 1, 6, 16, 32, gauss, 0.242
40, 3.5, 1, 4, 16, 32, gauss, 0.231
40, 7.0, 1, 7, 16, 32, gauss, 0.2295
40, 1.0, 1, 1, 8, 32, gauss, 0.0445
40, 0.0, 1, 2, 12, 32, gauss, 0.105
40, 2.0, 1, 2, 8, 32, gauss, 0.029
40, 5.0, 1, 4, 12, 32, gauss, 0.1225
40, 2.5, 1, 13, 16, 32, gauss, 0.218
40, 4.0, 1, 13, 12, 32, gauss, 0.114
40, 7.5, 1, 11, 16, 32, gauss, 0.2725
40, 4.5, 1, 14, 12, 32, gauss, 0.098
40, 7.5, 1, 11, 8, 32, gauss, 0.0435
40, 1.0, 1, 2, 12, 32, gauss, 0.115
40, 0.5, 1, 11, 8, 32, gauss, 0.0415
40, 1.5, 1, 13, 12, 32, gauss, 0.121
40, 6.5, 1, 8, 12, 32, gauss, 0.1265
40, 1.5, 1, 11, 16, 32, gauss, 0.208
40, 2.5, 1, 3, 8, 32, gauss, 0.04
40, 3.5, 1, 4, 12, 32, gauss, 0.1275
40, 4.5, 1, 6, 16, 32, gauss, 0.2445
40, 1.5, 1, 7, 8, 32, gauss, 0.044
40, 0.5, 1, 1, 8, 32, gauss, 0.0315
40, 3.0, 1, 9, 12, 32, gauss, 0.109
40, 7.0, 1, 2, 12, 32, gauss, 0.124
40, 6.0, 1, 7, 12, 32, gauss, 0.1095
40, 1.0, 1, 8, 8, 32, gauss, 0.045
40, 6.0, 1, 6, 16, 32, gauss, 0.242
40, 3.0, 1, 4, 12, 32, gauss, 0.127
40, 0.0, 1, 13, 8, 32, gauss, 0.047
40, 7.5, 1, 11, 12, 32, gauss, 0.1315
40, 1.0, 1, 10, 12, 32, gauss, 0.127
40, 7.0, 1, 3, 12, 32, gauss, 0.1305
40, 4.0, 1, 1, 8, 32, gauss, 0.04
40, 4.5, 1, 3, 8, 32, gauss, 0.0345
40, 6.0, 1, 9, 16, 32, gauss, 0.2105
40, 6.0, 1, 3, 8, 32, gauss, 0.045
40, 6.0, 1, 10, 16, 32, gauss, 0.2275
40, 7.5, 1, 4, 16, 32, gauss, 0.2695
40, 2.0, 1, 10, 8, 32, gauss, 0.0435
40, 0.5, 1, 4, 8, 32, gauss, 0.032
40, 6.0, 1, 11, 8, 32, gauss, 0.0355
40, 6.0, 1, 14, 12, 32, gauss, 0.1305
40, 3.0, 1, 5, 12, 32, gauss, 0.13
40, 3.5, 1, 5, 12, 32, gauss, 0.1215
40, 7.5, 1, 14, 16, 32, gauss, 0.277
40, 0.0, 1, 12, 8, 32, gauss, 0.029
40, 5.5, 1, 3, 16, 32, gauss, 0.221
40, 1.0, 1, 4, 16, 32, gauss, 0.2375
40, 4.0, 1, 6, 16, 32, gauss, 0.2285
40, 1.0, 1, 14, 8, 32, gauss, 0.039
40, 6.5, 1, 14, 8, 32, gauss, 0.0335
40, 1.0, 1, 4, 12, 32, gauss, 0.1285
40, 1.5, 1, 8, 8, 32, gauss, 0.036
40, 1.0, 1, 11, 8, 32, gauss, 0.043
40, 7.0, 1, 11, 16, 32, gauss, 0.244
40, 7.5, 1, 10, 12, 32, gauss, 0.141
40, 3.0, 1, 11, 8, 32, gauss, 0.0335
40, 3.5, 1, 14, 8, 32, gauss, 0.027
40, 4.0, 1, 9, 12, 32, gauss, 0.111
40, 3.0, 1, 14, 12, 32, gauss, 0.101
40, 1.0, 1, 14, 12, 32, gauss, 0.1225
40, 6.0, 1, 2, 12, 32, gauss, 0.1145
40, 2.5, 1, 3, 16, 32, gauss, 0.2505
40, 2.0, 1, 2, 12, 32, gauss, 0.122
