 anyons , CorrLen , q1 failure , q2 failure , Avg man dist, Avg Match Dist, expected len
1,    28,    0.0022,    0.0006,    8.44840969689,    2.22037286325,    11
1,    32,    0.0028,    0.0002,    9.57202637262,    2.21195532939,    11
1,    36,    0.0018,    0.0002,    10.7638726219,    2.23167169347,    11
1,    40,    0.003,    0.0002,    11.7997883164,    2.21546462862,    11
1,    44,    0.0022,    0.0004,    12.870574244,    2.21953896624,    11
1,    48,    0.0038,    0.0002,    13.9084206857,    2.21767055144,    11
1,    52,    0.0046,    0.0002,    14.7146532798,    2.2211220679,    11
1,    56,    0.007,    0.0022,    15.4333346658,    2.21774594088,    11
1,    60,    0.0204,    0.0152,    16.0708724102,    2.22278498149,    11
1,    0,    0.0,    0.0,    0.0,    0,    12
1,    4,    0.0,    0.0,    1.60359396517,    1.82276666667,    12
1,    8,    0.0,    0.0,    2.90861099206,    2.12294333333,    12
1,    12,    0.0,    0.0,    4.02021452531,    2.18205357143,    12
1,    16,    0.0,    0.0,    5.06956794055,    2.16345888889,    12
1,    20,    0.0008,    0.0,    6.18377861033,    2.17115357143,    12
1,    24,    0.0004,    0.0,    7.25567485537,    2.1865957154,    12
1,    28,    0.0008,    0.0,    8.42642629269,    2.19867667721,    12
1,    32,    0.0004,    0.0,    9.5643888247,    2.19945426544,    12
1,    36,    0.001,    0.0,    10.644196752,    2.1907217406,    12
1,    40,    0.0014,    0.0002,    11.7947618712,    2.18513120546,    12
1,    44,    0.0014,    0.0004,    12.8631049504,    2.18994991664,    12
1,    48,    0.0018,    0.0002,    13.7768387879,    2.18192781367,    12
1,    52,    0.0032,    0.0004,    14.6972934481,    2.18804047133,    12
1,    56,    0.0082,    0.003,    15.4339098476,    2.18235643403,    12
1,    60,    0.0272,    0.016,    16.0659821439,    2.17684238256,    12
1,    0,    0.0,    0.0,    0.0,    0,    13
1,    4,    0.0,    0.0,    1.58069152151,    1.83123333333,    13
1,    8,    0.0,    0.0,    2.97177231277,    2.11907333333,    13
1,    12,    0.0,    0.0,    4.11310452636,    2.16823309524,    13
1,    16,    0.0002,    0.0,    5.21364377955,    2.16500142857,    13
1,    20,    0.0002,    0.0,    6.19287631482,    2.19664601732,    13
1,    24,    0.0002,    0.0,    7.27819328165,    2.21538559496,    13
1,    28,    0.0002,    0.0,    8.43832370411,    2.2169483744,    13
1,    32,    0.001,    0.0,    9.56799249319,    2.21492542069,    13
1,    36,    0.001,    0.0002,    10.7112707493,    2.19546332906,    13
1,    40,    0.0028,    0.0002,    11.805982196,    2.20143500883,    13
1,    44,    0.0014,    0.0004,    12.8077458418,    2.21105588217,    13
1,    48,    0.0018,    0.0,    13.8128012836,    2.20514973119,    13
